1000045833,2776231,招牌菜 - Món Đặc Biệt,50742528,Tôm Tươi Viên HongKong - 港式虾丸,Được Làm Từ Tôm Tươi Thuỷ Tinh,88000.0,True,True,True,0
1000045833,2776231,招牌菜 - Món Đặc Biệt,43561504,Tôm Hùm Viên Áp Chảo - 清炸龙虾丸,,98000.0,True,True,True,0
1000045833,2776231,招牌菜 - Món Đặc Biệt,122339087,Bánh Bao Sầu Riêng - 榴莲包,,85000.0,True,True,True,0
1000045833,2776382,饮料 - Thức Uống,41685001,Trà Sữa HongKong - 港式奶茶,招牌港式奶茶,32000.0,True,True,True,5
1000045833,2776382,饮料 - Thức Uống,41688521,Trà Chanh HongKong - 冻柠茶,招牌冻柠茶,32000.0,True,True,True,2
1000045833,2776382,饮料 - Thức Uống,62804688,Đậu Nành Nóng HongKong - 港式热豆浆,,29000.0,True,True,True,1
1000045833,2776382,饮料 - Thức Uống,64193640,Trà Bông Cúc HongKong Chai 450ml - 港式冰糖菊花茶瓶装 450ml,,67000.0,True,True,True,2
1000045833,2776382,饮料 - Thức Uống,54719963,Trà Chanh HongKong Chai 450ml - 冻柠茶瓶装 450ml,,67000.0,True,True,True,0
1000045833,2776382,饮料 - Thức Uống,62804457,Socola Nóng - 热巧克力,,33000.0,True,True,True,0
1000045833,2776382,饮料 - Thức Uống,135831764,Nước Ép Nho - 葡萄汁,,29000.0,True,True,True,0
1000045833,2776382,饮料 - Thức Uống,157940572,Trà Bông Cúc Đường Phèn - 冰糖菊花茶,Ghi Chú Nóng Hoặc Lạnh - 请备注热饮或冷饮,29000.0,True,True,True,1
1000045833,2776382,饮料 - Thức Uống,120326749,Nước Ép Táo - 苹果汁,,29000.0,True,True,True,0
1000045833,2863165,甜品 - Món Ngọt,51460946,Trôi Nước Đậu Phộng Sữa Tươi HongKong - 港式花生牛奶汤圆,,49000.0,True,True,True,4
1000045833,2863165,甜品 - Món Ngọt,45530585,Trôi Nước Mè Đen HongKong - 港式芝麻汤圆,,39000.0,True,True,True,2
1000045833,2863165,甜品 - Món Ngọt,46573026,Coconut Milk Jelly - 椰子大菜糕,,30000.0,True,True,True,1
1000045833,2863165,甜品 - Món Ngọt,45007010,Chè Nhãn Nhục Lạnh - 元肉冰,,36000.0,True,True,True,1
1000045833,2863165,甜品 - Món Ngọt,123234366,Đậu Hủ Hạnh Nhân- 杏仁豆腐,,33000.0,True,True,True,1
1000045833,2863165,甜品 - Món Ngọt,45212851,Egg Jelly - 蛋花大菜糕,,30000.0,True,True,True,1
1000045833,2863165,甜品 - Món Ngọt,75450765,小兔布丁 - Pudding Thỏ Uyên Ương,,55000.0,True,True,True,1
1000045833,2863165,甜品 - Món Ngọt,161690179,Chè Nhãn Nhục Bạch Quả Lạnh - 白果元肉冰,,39000.0,True,True,True,0
1000045833,2863165,甜品 - Món Ngọt,152094293,Pudding Thỏ Xoài - 芒果小兔布丁,,30000.0,True,True,True,0
1000045833,2863165,甜品 - Món Ngọt,156666272,白果大菜糕 - Herbal Jelly,,30000.0,True,True,True,1
1000035599,-1,Món Đang Giảm,159738777,Phật Nhảy Tường - 佛跳墙,"Hải Sâm Gai Thượng Hạng, Vi Cá, Bào Ngư, Cồi Sò Điệp Nhật",398000.0,True,True,True,0
1000035599,-1,Món Đang Giảm,153323362,Combo 3 Pudding Thỏ - 小兔布丁套餐,,90000.0,True,True,True,0
1000035599,2283352,Chef Recommendation - 大厨推荐,26859997,Đậu Hủ Cá Viên HongKong Thượng Hạng - 港式豆腐鱼丸,Đậu Hủ Đặc Biệt - Cá Viên 招牌豆腐-鱼丸,65000.0,True,True,True,4
1000035599,2283352,Chef Recommendation - 大厨推荐,46937925,Cá Viên HongKong - 港式鱼丸,,58000.0,True,True,True,2
1000035599,2283352,Chef Recommendation - 大厨推荐,36599481,Soup Cồi Sò Điệp HongKong - 港式扇贝羹,,39000.0,True,True,True,0
1000035599,2283352,Chef Recommendation - 大厨推荐,41693939,Mì Dầu Hào Chả Cá HongKong Thượng Hạng  - 港式蚝油捞面-鱼片,,69999.0,True,True,True,1
1000035599,2283352,Chef Recommendation - 大厨推荐,47242804,Mì Dầu Hào Cồi Sò Điệp HongKong Thượng Hạng - 港式蚝油捞面-扇贝,Mì Dầu Hào HongKong Và Sò Điệp Hokkaido Thượng Hạng,69999.0,True,True,True,1
1000035599,2283352,Chef Recommendation - 大厨推荐,97785715,Há Cảo Tôm Tươi HongKong - 港式虾仁虾饺,,78000.0,True,True,True,2
1000035599,2283352,Chef Recommendation - 大厨推荐,68334471,Kaya Butter Toast - 咖椰吐司,,22000.0,True,True,True,0
1000035599,2283352,Chef Recommendation - 大厨推荐,91726216,Bánh Cuốn Tôm Tươi Sò Điệp HongKong Thượng Hạng - 港式鲜虾肠粉,,88000.0,True,True,True,1
1000035599,2283352,Chef Recommendation - 大厨推荐,159738777,Phật Nhảy Tường - 佛跳墙,"Hải Sâm Gai Thượng Hạng, Vi Cá, Bào Ngư, Cồi Sò Điệp Nhật",398000.0,True,True,True,0
1000035599,2283352,Chef Recommendation - 大厨推荐,50753009,Tàu Hủ Ky Cuộn Tôm Tuơi Chiên HongKong - 港式鲜虾腐竹卷,,88000.0,True,True,True,0
1000035599,2283352,Chef Recommendation - 大厨推荐,93100717,Canh Tôm Phỉ Thuý HongKong - 港式虾滑汤,,58000.0,True,True,True,4
1000035599,2283352,Chef Recommendation - 大厨推荐,117893954,Soup Vi Cá Cồi Sò Điệp Thượng Hạng - 鱼翅扇贝羹,,88000.0,True,True,True,0
